state,county,current_votes,total_votes,percent
Arkansas,St. Francis County,7108,9365,76
Arkansas,Saline County,56959,56903,99
Arkansas,Scott County,3551,3754,95
Arkansas,Searcy County,4019,3845,95
Arkansas,Sebastian County,47140,49993,94
Arkansas,Sevier County,5202,4705,95
Arkansas,Sharp County,7566,7511,95
Arkansas,Stone County,5938,5919,99
Arkansas,Bradley County,3654,3767,95
Arkansas,Union County,16607,17715,94
Arkansas,Van Buren County,7807,7569,95
Arkansas,Washington County,94266,91684,95
Arkansas,White County,30885,31359,95
Arkansas,Woodruff County,2476,2769,89
Arkansas,Yell County,6741,6641,95
Arkansas,Calhoun County,2182,2340,93
Arkansas,Carroll County,11797,11095,95
Arkansas,Chicot County,4103,4884,84
California,Fresno County,363271,321844,95
California,Glenn County,11170,10796,95
California,Humboldt County,66914,67540,95
California,Imperial County,51966,54824,95
California,Inyo County,9460,9218,95
California,Kern County,295916,278346,95
California,Kings County,41933,38663,95
California,Lake County,11038,27936,40
California,Lassen County,11800,12138,95
California,Los Angeles County,4251487,3915111,95
California,Alameda County,769617,745863,95
California,Madera County,53690,49148,95
California,Marin County,155771,158771,95
California,Mariposa County,10280,10229,95
California,Mendocino County,25171,42724,59
California,Merced County,89953,80699,95
California,Modoc County,4338,4539,95
California,Mono County,6713,6015,95
California,Monterey County,163797,152085,95
California,Napa County,67847,69964,95
California,Nevada County,64683,62626,95
California,Alpine County,736,738,95
California,Orange County,1521538,1365174,95
California,Placer County,228108,208436,95
California,Plumas County,10950,11409,95
California,Riverside County,983005,856586,95
California,Sacramento County,709436,324230,95
California,San Benito County,28317,24993,95
California,San Bernardino County,825978,745541,95
California,San Diego County,1600272,1489296,95
California,San Francisco County,442969,462603,95
California,San Joaquin County,272536,255549,95
California,Amador County,22302,20217,95
California,San Luis Obispo County,158035,116049,95
California,San Mateo County,373374,358398,95
California,Santa Barbara County,194378,201536,95
California,Santa Clara County,850297,802228,95
California,Santa Cruz County,143757,146856,95
California,Shasta County,90225,91260,95
California,Sierra County,1930,2086,93
California,Siskiyou County,23446,23361,95
California,Solano County,205716,189369,95
California,Sonoma County,268238,263628,95
California,Butte County,102024,108943,94
California,Stanislaus County,213057,196246,95
California,Sutter County,42634,38216,95
California,Tehama County,28319,27255,95
California,Trinity County,6252,6482,95
California,Tulare County,144448,128061,95
California,Tuolumne County,29820,29103,95
California,Ventura County,421612,400968,95
California,Yolo County,82624,93583,88
California,Yuba County,27329,26218,95
California,Calaveras County,26717,26375,95
California,Colusa County,7919,4235,95
California,Contra Costa County,579996,531440,95
California,Del Norte County,11416,10896,95
California,El Dorado County,116101,106694,95
Colorado,Clear Creek County,6548,6545,99
Colorado,Conejos County,4333,4333,99
Colorado,Costilla County,2094,2094,99
Colorado,Crowley County,1750,1750,99
Colorado,Custer County,3630,3630,99
Colorado,Delta County,19370,19370,99
Colorado,Denver County,393824,393824,99
Colorado,Dolores County,1449,1449,99
Colorado,Douglas County,231599,231599,99
Colorado,Eagle County,29139,29139,99
Colorado,Adams County,236735,236735,99
Colorado,Elbert County,18983,18983,99
Colorado,El Paso County,378234,378234,99
Colorado,Fremont County,25557,25557,99
Colorado,Garfield County,30904,30904,99
Colorado,Gilpin County,4185,4185,99
Colorado,Grand County,9869,9877,99
Colorado,Gunnison County,10887,10887,99
Colorado,Hinsdale County,632,632,99
Colorado,Huerfano County,4406,4406,99
Colorado,Jackson County,876,876,99
Colorado,Alamosa County,7808,7808,99
Colorado,Jefferson County,377357,377351,99
Colorado,Kiowa County,903,903,99
Colorado,Kit Carson County,3870,3870,99
Colorado,Lake County,3961,3961,99
Colorado,La Plata County,35667,35667,99
Colorado,Larimer County,224338,224333,99
Colorado,Las Animas County,7961,7961,99
Colorado,Lincoln County,2651,2651,99
Colorado,Logan County,10532,10532,99
Colorado,Mesa County,90622,90613,99
Colorado,Arapahoe County,350283,350283,99
Colorado,Mineral County,756,757,99
Colorado,Moffat County,7026,7026,99
Colorado,Montezuma County,15500,15500,99
Colorado,Montrose County,24922,24922,99
Colorado,Morgan County,13744,13744,99
Colorado,Otero County,9576,9576,99
Colorado,Ouray County,4020,4020,99
Colorado,Park County,12289,12289,99
Colorado,Phillips County,2485,2485,99
Colorado,Pitkin County,11957,11957,99
Colorado,Archuleta County,9144,9144,99
Colorado,Prowers County,5561,5561,99
Colorado,Pueblo County,88299,88299,99
Colorado,Rio Blanco County,3691,3691,99
Colorado,Rio Grande County,6305,6305,99
Colorado,Routt County,16876,16876,99
Colorado,Saguache County,3389,3389,99
Colorado,San Juan County,563,563,99
Colorado,San Miguel County,5146,5146,99
Colorado,Sedgwick County,1446,1447,99
Colorado,Summit County,18465,18465,99
Colorado,Baca County,2225,2224,99
Colorado,Teller County,16939,16939,99
Colorado,Washington County,3008,3008,99
Colorado,Weld County,166968,166946,99
Colorado,Yuma County,4981,4981,99
Colorado,Broomfield County,46632,46632,99
Colorado,Bent County,2274,2274,99
Colorado,Boulder County,206111,206111,99
Colorado,Chaffee County,13717,13717,99
Colorado,Cheyenne County,1136,1136,99
Connecticut,North Canaan,1705,1690,95
Connecticut,North Haven,15447,15220,95
Connecticut,North Stonington,3375,3394,95
Connecticut,Norwalk,43219,42820,95
Connecticut,Norwich,15290,15093,95
Connecticut,Old Lyme,5413,5500,95
Connecticut,Old Saybrook,7343,7500,95
Connecticut,Orange,9253,9371,95
Connecticut,Oxford,8514,8224,95
Connecticut,Plainfield,7086,7200,95
Connecticut,Bethlehem,2367,2595,91
Connecticut,Plainville,9647,9747,95
Connecticut,Plymouth,6593,6507,95
Connecticut,Pomfret,2524,2500,95
Connecticut,Portland,5888,5883,95
Connecticut,Preston,2868,2816,95
Connecticut,Prospect,6111,6255,95
Connecticut,Putnam,4350,4400,95
Connecticut,Redding,5975,6145,95
Connecticut,Ridgefield,16064,16012,95
Connecticut,Rocky Hill,10940,11019,95
Connecticut,Bloomfield,12821,13322,95
Connecticut,Roxbury,1622,1654,95
Connecticut,Salem,2623,2628,95
Connecticut,Salisbury,2555,2611,95
Connecticut,Scotland,970,1018,95
Connecticut,Seymour,9392,9191,95
Connecticut,Sharon,1555,1613,95
Connecticut,Shelton,23892,23360,95
Connecticut,Sherman,2336,2393,95
Connecticut,Simsbury,16174,16000,95
Connecticut,Somers,5731,6377,90
Connecticut,Bolton,3288,3362,95
Connecticut,Southbury,12990,12970,95
Connecticut,Southington,26718,26116,95
Connecticut,South Windsor,15600,15628,95
Connecticut,Sprague,1557,1690,92
Connecticut,Stafford,6422,6758,95
Connecticut,Stamford,59412,58529,95
Connecticut,Sterling,1908,2000,95
Connecticut,Stonington,11889,12000,95
Connecticut,Stratford,26546,28281,94
Connecticut,Suffield,8686,8465,95
Connecticut,Bozrah,1548,1557,95
Connecticut,Thomaston,4374,4448,95
Connecticut,Thompson,5155,5300,95
Connecticut,Tolland,9257,9519,95
Connecticut,Torrington,16824,16947,95
Connecticut,Trumbull,22002,22228,95
Connecticut,Union,571,578,95
Connecticut,Vernon,15400,15186,95
Connecticut,Voluntown,1524,1551,95
Connecticut,Wallingford,25785,25352,95
Connecticut,Warren,945,961,95
Connecticut,Branford,17913,17478,95
Connecticut,Washington,2268,2332,95
Connecticut,Waterbury,36107,37765,95
Connecticut,Waterford,12316,11965,95
Connecticut,Watertown,12754,13310,95
Connecticut,Westbrook,4311,4247,95
Connecticut,West Hartford,36294,37348,95
Connecticut,West Haven,22605,23485,95
Connecticut,Weston,6528,6397,95
Connecticut,Westport,17538,17297,95
Connecticut,Wethersfield,16277,15929,95
Connecticut,Bridgeport,42188,44307,95
Connecticut,Willington,3204,3356,95
Connecticut,Wilton,11715,11638,95
Connecticut,Winchester,5133,5593,92
Connecticut,Windham,8348,9411,89
Connecticut,Windsor,17514,17938,95
Connecticut,Windsor Locks,7021,6884,95
Connecticut,Wolcott,10002,10183,95
Connecticut,Woodbridge,5739,5995,95
Connecticut,Woodbury,6559,6642,95
Connecticut,Woodstock,5180,5024,95
Connecticut,Bridgewater,1233,1278,95
Connecticut,Bristol,29800,29630,95
Connecticut,Brookfield,10827,10730,95
Connecticut,Brooklyn,4222,4166,95
Connecticut,Andover,2091,2137,95
Connecticut,Burlington,6231,6031,95
Connecticut,Canaan,655,679,95
Connecticut,Canterbury,3012,3037,95
Connecticut,Canton,6663,6722,95
Connecticut,Chaplin,1290,1289,95
Connecticut,Cheshire,17435,17272,95
Connecticut,Chester,2596,2546,95
Connecticut,Clinton,7804,8054,95
Connecticut,Colchester,9691,9622,95
Connecticut,Colebrook,996,1007,95
Connecticut,Ansonia,8419,8375,95
Connecticut,Columbia,3568,3678,95
Connecticut,Cornwall,1032,1034,95
Connecticut,Coventry,7772,7597,95
Connecticut,Cromwell,8783,8640,95
Connecticut,Danbury,32021,32311,95
Connecticut,Darien,13018,12617,95
Connecticut,Deep River,2902,2919,95
Connecticut,Derby,5778,5768,95
Connecticut,Durham,4782,4795,95
Connecticut,Eastford,1067,1077,95
Connecticut,Ashford,2544,2612,95
Connecticut,East Granby,3264,3304,95
Connecticut,East Haddam,5825,5697,95
Connecticut,East Hampton,7988,8114,95
Connecticut,East Hartford,20605,21333,95
Connecticut,East Haven,14501,14175,99
Connecticut,East Lyme,11756,11439,95
Connecticut,Easton,5023,5069,95
Connecticut,East Windsor,6900,5937,95
Connecticut,Ellington,9491,9186,95
Connecticut,Enfield,20929,21234,95
Connecticut,Avon,11987,11874,95
Connecticut,Essex,4715,4750,95
Connecticut,Fairfield,35414,35339,95
Connecticut,Farmington,16127,16127,99
Connecticut,Franklin,1261,1229,95
Connecticut,Glastonbury,22374,21980,95
Connecticut,Goshen,2100,2042,95
Connecticut,Granby,7373,7290,95
Connecticut,Greenwich,36211,34954,95
Connecticut,Griswold,5981,5909,95
Connecticut,Groton,17389,17200,95
Connecticut,Barkhamsted,2442,2464,95
Connecticut,Guilford,14867,5089,99
Connecticut,Haddam,5512,5566,95
Connecticut,Hamden,29843,31018,95
Connecticut,Hampton,1139,1186,95
Connecticut,Hartford,32687,38121,86
Connecticut,Hartland,1292,1387,93
Connecticut,Harwinton,3701,3816,95
Connecticut,Hebron,6266,6300,95
Connecticut,Kent,1865,1922,95
Connecticut,Killingly,8283,7715,95
Connecticut,Beacon Falls,3803,3732,95
Connecticut,Killingworth,4387,4497,95
Connecticut,Lebanon,4438,4422,95
Connecticut,Ledyard,8427,8176,95
Connecticut,Lisbon,2490,2443,95
Connecticut,Litchfield,5342,5442,95
Connecticut,Lyme,1772,1894,94
Connecticut,Madison,12437,12223,95
Connecticut,Manchester,28466,27819,95
Connecticut,Mansfield,7485,12859,58
Connecticut,Marlborough,4062,4076,95
Connecticut,Berlin,12873,12993,95
Connecticut,Meriden,25326,25136,95
Connecticut,Middlebury,5078,5034,95
Connecticut,Middlefield,2853,2952,95
Connecticut,Middletown,23509,23793,95
Connecticut,Milford,32062,31529,95
Connecticut,Monroe,12002,12217,95
Connecticut,Montville,8873,8929,95
Connecticut,Morris,1561,1588,95
Connecticut,Naugatuck,14904,14764,95
Connecticut,New Britain,24071,25007,95
Connecticut,Bethany,3698,3786,95
Connecticut,New Canaan,12365,12282,95
Connecticut,New Fairfield,8558,8623,95
Connecticut,New Hartford,4577,4617,95
Connecticut,New Haven,42102,50000,84
Connecticut,Newington,17355,17574,95
Connecticut,New London,9123,9729,94
Connecticut,New Milford,15734,15308,95
Connecticut,Newtown,17324,17202,95
Connecticut,Norfolk,1065,1083,95
Connecticut,North Branford,8631,8572,95
Connecticut,Bethel,11172,11028,95
Arizona,Navajo County,51767,51767,99
Arizona,Pima County,520397,520397,99
Arizona,Pinal County,185525,185525,99
Arizona,Santa Cruz County,19556,19556,99
Arizona,Yavapai County,143221,143221,99
Arizona,Yuma County,69881,69881,99
Arizona,Apache County,35172,35172,100
Arizona,Cochise County,60442,60442,100
Arizona,Coconino County,73272,73272,100
Arizona,Gila County,27662,27662,100
Arizona,Graham County,14995,14995,99
Arizona,Greenlee County,3685,3685,99
Arizona,La Paz County,7458,7458,99
Arizona,Maricopa County,2068144,2068144,99
Arizona,Mohave County,104668,104668,99
